,date,country,area,mtu,price(eur/mwh)
22,06.12.2022,Moldova,BZN MD,22:00 - 23:00,
23,06.12.2022,Moldova,BZN MD,23:00 - 00:00,
0,06.12.2022,Montenegro,BZN ME,00:00 - 01:00,
1,06.12.2022,Montenegro,BZN ME,01:00 - 02:00,
2,06.12.2022,Montenegro,BZN ME,02:00 - 03:00,
3,06.12.2022,Montenegro,BZN ME,03:00 - 04:00,
4,06.12.2022,Montenegro,BZN ME,04:00 - 05:00,
5,06.12.2022,Montenegro,BZN ME,05:00 - 06:00,
6,06.12.2022,Montenegro,BZN ME,06:00 - 07:00,
7,06.12.2022,Montenegro,BZN ME,07:00 - 08:00,
8,06.12.2022,Montenegro,BZN ME,08:00 - 09:00,
9,06.12.2022,Montenegro,BZN ME,09:00 - 10:00,
10,06.12.2022,Montenegro,BZN ME,10:00 - 11:00,
11,06.12.2022,Montenegro,BZN ME,11:00 - 12:00,
12,06.12.2022,Montenegro,BZN ME,12:00 - 13:00,
13,06.12.2022,Montenegro,BZN ME,13:00 - 14:00,
14,06.12.2022,Montenegro,BZN ME,14:00 - 15:00,
15,06.12.2022,Montenegro,BZN ME,15:00 - 16:00,
16,06.12.2022,Montenegro,BZN ME,16:00 - 17:00,
17,06.12.2022,Montenegro,BZN ME,17:00 - 18:00,
18,06.12.2022,Montenegro,BZN ME,18:00 - 19:00,
19,06.12.2022,Montenegro,BZN ME,19:00 - 20:00,
20,06.12.2022,Montenegro,BZN ME,20:00 - 21:00,
21,06.12.2022,Montenegro,BZN ME,21:00 - 22:00,
22,06.12.2022,Montenegro,BZN ME,22:00 - 23:00,
23,06.12.2022,Montenegro,BZN ME,23:00 - 00:00,
0,06.12.2022,Netherlands,BZN NL,00:00 - 01:00,272.3
1,06.12.2022,Netherlands,BZN NL,01:00 - 02:00,262.0
2,06.12.2022,Netherlands,BZN NL,02:00 - 03:00,269.8
3,06.12.2022,Netherlands,BZN NL,03:00 - 04:00,267.11
4,06.12.2022,Netherlands,BZN NL,04:00 - 05:00,287.38
5,06.12.2022,Netherlands,BZN NL,05:00 - 06:00,309.23
6,06.12.2022,Netherlands,BZN NL,06:00 - 07:00,323.3
7,06.12.2022,Netherlands,BZN NL,07:00 - 08:00,359.9
8,06.12.2022,Netherlands,BZN NL,08:00 - 09:00,416.0
9,06.12.2022,Netherlands,BZN NL,09:00 - 10:00,459.95
10,06.12.2022,Netherlands,BZN NL,10:00 - 11:00,439.9
11,06.12.2022,Netherlands,BZN NL,11:00 - 12:00,393.2
12,06.12.2022,Netherlands,BZN NL,12:00 - 13:00,334.5
13,06.12.2022,Netherlands,BZN NL,13:00 - 14:00,345.0
14,06.12.2022,Netherlands,BZN NL,14:00 - 15:00,399.97
15,06.12.2022,Netherlands,BZN NL,15:00 - 16:00,399.9
16,06.12.2022,Netherlands,BZN NL,16:00 - 17:00,400.1
17,06.12.2022,Netherlands,BZN NL,17:00 - 18:00,479.4
18,06.12.2022,Netherlands,BZN NL,18:00 - 19:00,418.84
19,06.12.2022,Netherlands,BZN NL,19:00 - 20:00,350.0
20,06.12.2022,Netherlands,BZN NL,20:00 - 21:00,296.19
21,06.12.2022,Netherlands,BZN NL,21:00 - 22:00,309.26
22,06.12.2022,Netherlands,BZN NL,22:00 - 23:00,299.92
23,06.12.2022,Netherlands,BZN NL,23:00 - 00:00,276.61
0,06.12.2022,North Macedonia,BZN MK,00:00 - 01:00,
1,06.12.2022,North Macedonia,BZN MK,01:00 - 02:00,
2,06.12.2022,North Macedonia,BZN MK,02:00 - 03:00,
3,06.12.2022,North Macedonia,BZN MK,03:00 - 04:00,
4,06.12.2022,North Macedonia,BZN MK,04:00 - 05:00,
5,06.12.2022,North Macedonia,BZN MK,05:00 - 06:00,
6,06.12.2022,North Macedonia,BZN MK,06:00 - 07:00,
7,06.12.2022,North Macedonia,BZN MK,07:00 - 08:00,
8,06.12.2022,North Macedonia,BZN MK,08:00 - 09:00,
9,06.12.2022,North Macedonia,BZN MK,09:00 - 10:00,
10,06.12.2022,North Macedonia,BZN MK,10:00 - 11:00,
11,06.12.2022,North Macedonia,BZN MK,11:00 - 12:00,
12,06.12.2022,North Macedonia,BZN MK,12:00 - 13:00,
13,06.12.2022,North Macedonia,BZN MK,13:00 - 14:00,
14,06.12.2022,North Macedonia,BZN MK,14:00 - 15:00,
15,06.12.2022,North Macedonia,BZN MK,15:00 - 16:00,
16,06.12.2022,North Macedonia,BZN MK,16:00 - 17:00,
17,06.12.2022,North Macedonia,BZN MK,17:00 - 18:00,
18,06.12.2022,North Macedonia,BZN MK,18:00 - 19:00,
19,06.12.2022,North Macedonia,BZN MK,19:00 - 20:00,
20,06.12.2022,North Macedonia,BZN MK,20:00 - 21:00,
21,06.12.2022,North Macedonia,BZN MK,21:00 - 22:00,
22,06.12.2022,North Macedonia,BZN MK,22:00 - 23:00,
23,06.12.2022,North Macedonia,BZN MK,23:00 - 00:00,
0,06.12.2022,Norway,BZN NO1,00:00 - 01:00,269.94
1,06.12.2022,Norway,BZN NO1,01:00 - 02:00,268.7
2,06.12.2022,Norway,BZN NO1,02:00 - 03:00,267.35
3,06.12.2022,Norway,BZN NO1,03:00 - 04:00,267.27
4,06.12.2022,Norway,BZN NO1,04:00 - 05:00,269.48
5,06.12.2022,Norway,BZN NO1,05:00 - 06:00,275.83
6,06.12.2022,Norway,BZN NO1,06:00 - 07:00,299.0
7,06.12.2022,Norway,BZN NO1,07:00 - 08:00,320.5
8,06.12.2022,Norway,BZN NO1,08:00 - 09:00,402.69
9,06.12.2022,Norway,BZN NO1,09:00 - 10:00,445.24
10,06.12.2022,Norway,BZN NO1,10:00 - 11:00,399.97
11,06.12.2022,Norway,BZN NO1,11:00 - 12:00,432.91
12,06.12.2022,Norway,BZN NO1,12:00 - 13:00,323.8
13,06.12.2022,Norway,BZN NO1,13:00 - 14:00,356.4
14,06.12.2022,Norway,BZN NO1,14:00 - 15:00,399.95
15,06.12.2022,Norway,BZN NO1,15:00 - 16:00,381.19
16,06.12.2022,Norway,BZN NO1,16:00 - 17:00,447.22
17,06.12.2022,Norway,BZN NO1,17:00 - 18:00,347.3
18,06.12.2022,Norway,BZN NO1,18:00 - 19:00,402.27
19,06.12.2022,Norway,BZN NO1,19:00 - 20:00,324.97
20,06.12.2022,Norway,BZN NO1,20:00 - 21:00,300.54
21,06.12.2022,Norway,BZN NO1,21:00 - 22:00,299.37
22,06.12.2022,Norway,BZN NO1,22:00 - 23:00,295.32
23,06.12.2022,Norway,BZN NO1,23:00 - 00:00,267.14
0,06.12.2022,Norway,BZN NO2,00:00 - 01:00,269.94
1,06.12.2022,Norway,BZN NO2,01:00 - 02:00,268.7
2,06.12.2022,Norway,BZN NO2,02:00 - 03:00,267.35
3,06.12.2022,Norway,BZN NO2,03:00 - 04:00,267.27
4,06.12.2022,Norway,BZN NO2,04:00 - 05:00,269.48
5,06.12.2022,Norway,BZN NO2,05:00 - 06:00,275.83
6,06.12.2022,Norway,BZN NO2,06:00 - 07:00,299.0
7,06.12.2022,Norway,BZN NO2,07:00 - 08:00,320.5
8,06.12.2022,Norway,BZN NO2,08:00 - 09:00,402.69
9,06.12.2022,Norway,BZN NO2,09:00 - 10:00,445.24
10,06.12.2022,Norway,BZN NO2,10:00 - 11:00,399.97
11,06.12.2022,Norway,BZN NO2,11:00 - 12:00,432.91
12,06.12.2022,Norway,BZN NO2,12:00 - 13:00,323.8
13,06.12.2022,Norway,BZN NO2,13:00 - 14:00,356.4
14,06.12.2022,Norway,BZN NO2,14:00 - 15:00,399.95
15,06.12.2022,Norway,BZN NO2,15:00 - 16:00,381.19
16,06.12.2022,Norway,BZN NO2,16:00 - 17:00,447.22
17,06.12.2022,Norway,BZN NO2,17:00 - 18:00,347.3
18,06.12.2022,Norway,BZN NO2,18:00 - 19:00,402.27
19,06.12.2022,Norway,BZN NO2,19:00 - 20:00,324.97
20,06.12.2022,Norway,BZN NO2,20:00 - 21:00,300.54
21,06.12.2022,Norway,BZN NO2,21:00 - 22:00,299.37
22,06.12.2022,Norway,BZN NO2,22:00 - 23:00,295.32
23,06.12.2022,Norway,BZN NO2,23:00 - 00:00,267.14
0,06.12.2022,Norway,BZN NO2NSL,00:00 - 01:00,264.55
1,06.12.2022,Norway,BZN NO2NSL,01:00 - 02:00,268.43
2,06.12.2022,Norway,BZN NO2NSL,02:00 - 03:00,276.57
3,06.12.2022,Norway,BZN NO2NSL,03:00 - 04:00,275.53
4,06.12.2022,Norway,BZN NO2NSL,04:00 - 05:00,277.73
5,06.12.2022,Norway,BZN NO2NSL,05:00 - 06:00,279.43
6,06.12.2022,Norway,BZN NO2NSL,06:00 - 07:00,298.1
7,06.12.2022,Norway,BZN NO2NSL,07:00 - 08:00,386.02
8,06.12.2022,Norway,BZN NO2NSL,08:00 - 09:00,409.61
9,06.12.2022,Norway,BZN NO2NSL,09:00 - 10:00,449.8
10,06.12.2022,Norway,BZN NO2NSL,10:00 - 11:00,434.76
11,06.12.2022,Norway,BZN NO2NSL,11:00 - 12:00,407.29
12,06.12.2022,Norway,BZN NO2NSL,12:00 - 13:00,390.0
13,06.12.2022,Norway,BZN NO2NSL,13:00 - 14:00,392.49
14,06.12.2022,Norway,BZN NO2NSL,14:00 - 15:00,400.84
15,06.12.2022,Norway,BZN NO2NSL,15:00 - 16:00,390.0
16,06.12.2022,Norway,BZN NO2NSL,16:00 - 17:00,407.93
17,06.12.2022,Norway,BZN NO2NSL,17:00 - 18:00,448.57
18,06.12.2022,Norway,BZN NO2NSL,18:00 - 19:00,421.58
19,06.12.2022,Norway,BZN NO2NSL,19:00 - 20:00,410.91
20,06.12.2022,Norway,BZN NO2NSL,20:00 - 21:00,364.59
21,06.12.2022,Norway,BZN NO2NSL,21:00 - 22:00,321.22
22,06.12.2022,Norway,BZN NO2NSL,22:00 - 23:00,298.62
23,06.12.2022,Norway,BZN NO2NSL,23:00 - 00:00,275.57
0,06.12.2022,Norway,BZN NO3,00:00 - 01:00,98.02
1,06.12.2022,Norway,BZN NO3,01:00 - 02:00,91.14
2,06.12.2022,Norway,BZN NO3,02:00 - 03:00,88.99
3,06.12.2022,Norway,BZN NO3,03:00 - 04:00,90.93
4,06.12.2022,Norway,BZN NO3,04:00 - 05:00,93.38
5,06.12.2022,Norway,BZN NO3,05:00 - 06:00,99.97
6,06.12.2022,Norway,BZN NO3,06:00 - 07:00,98.69
7,06.12.2022,Norway,BZN NO3,07:00 - 08:00,142.06
8,06.12.2022,Norway,BZN NO3,08:00 - 09:00,162.75
9,06.12.2022,Norway,BZN NO3,09:00 - 10:00,172.7
10,06.12.2022,Norway,BZN NO3,10:00 - 11:00,174.95
11,06.12.2022,Norway,BZN NO3,11:00 - 12:00,177.7
12,06.12.2022,Norway,BZN NO3,12:00 - 13:00,196.5
13,06.12.2022,Norway,BZN NO3,13:00 - 14:00,203.87
14,06.12.2022,Norway,BZN NO3,14:00 - 15:00,219.98
15,06.12.2022,Norway,BZN NO3,15:00 - 16:00,227.85
16,06.12.2022,Norway,BZN NO3,16:00 - 17:00,246.75
17,06.12.2022,Norway,BZN NO3,17:00 - 18:00,255.06
18,06.12.2022,Norway,BZN NO3,18:00 - 19:00,261.28
19,06.12.2022,Norway,BZN NO3,19:00 - 20:00,262.88
20,06.12.2022,Norway,BZN NO3,20:00 - 21:00,267.95
21,06.12.2022,Norway,BZN NO3,21:00 - 22:00,275.74
22,06.12.2022,Norway,BZN NO3,22:00 - 23:00,277.31
23,06.12.2022,Norway,BZN NO3,23:00 - 00:00,267.14
0,06.12.2022,Norway,BZN NO4,00:00 - 01:00,31.52
1,06.12.2022,Norway,BZN NO4,01:00 - 02:00,31.34
2,06.12.2022,Norway,BZN NO4,02:00 - 03:00,31.25
3,06.12.2022,Norway,BZN NO4,03:00 - 04:00,31.52
4,06.12.2022,Norway,BZN NO4,04:00 - 05:00,32.3
5,06.12.2022,Norway,BZN NO4,05:00 - 06:00,33.43
6,06.12.2022,Norway,BZN NO4,06:00 - 07:00,35.24
7,06.12.2022,Norway,BZN NO4,07:00 - 08:00,37.91
8,06.12.2022,Norway,BZN NO4,08:00 - 09:00,48.47
9,06.12.2022,Norway,BZN NO4,09:00 - 10:00,48.54
10,06.12.2022,Norway,BZN NO4,10:00 - 11:00,53.41
11,06.12.2022,Norway,BZN NO4,11:00 - 12:00,57.17
12,06.12.2022,Norway,BZN NO4,12:00 - 13:00,70.58
13,06.12.2022,Norway,BZN NO4,13:00 - 14:00,78.05
14,06.12.2022,Norway,BZN NO4,14:00 - 15:00,96.96
15,06.12.2022,Norway,BZN NO4,15:00 - 16:00,96.92
16,06.12.2022,Norway,BZN NO4,16:00 - 17:00,82.66
17,06.12.2022,Norway,BZN NO4,17:00 - 18:00,96.85
18,06.12.2022,Norway,BZN NO4,18:00 - 19:00,77.56
19,06.12.2022,Norway,BZN NO4,19:00 - 20:00,77.55
20,06.12.2022,Norway,BZN NO4,20:00 - 21:00,77.64
21,06.12.2022,Norway,BZN NO4,21:00 - 22:00,77.61
22,06.12.2022,Norway,BZN NO4,22:00 - 23:00,77.49
23,06.12.2022,Norway,BZN NO4,23:00 - 00:00,57.04
0,06.12.2022,Norway,BZN NO5,00:00 - 01:00,269.94
1,06.12.2022,Norway,BZN NO5,01:00 - 02:00,268.7
2,06.12.2022,Norway,BZN NO5,02:00 - 03:00,267.35
3,06.12.2022,Norway,BZN NO5,03:00 - 04:00,267.27
4,06.12.2022,Norway,BZN NO5,04:00 - 05:00,269.48
5,06.12.2022,Norway,BZN NO5,05:00 - 06:00,275.83
6,06.12.2022,Norway,BZN NO5,06:00 - 07:00,299.0
7,06.12.2022,Norway,BZN NO5,07:00 - 08:00,320.5
8,06.12.2022,Norway,BZN NO5,08:00 - 09:00,402.69
9,06.12.2022,Norway,BZN NO5,09:00 - 10:00,445.24
10,06.12.2022,Norway,BZN NO5,10:00 - 11:00,399.97
11,06.12.2022,Norway,BZN NO5,11:00 - 12:00,432.91
12,06.12.2022,Norway,BZN NO5,12:00 - 13:00,323.8
13,06.12.2022,Norway,BZN NO5,13:00 - 14:00,356.4
14,06.12.2022,Norway,BZN NO5,14:00 - 15:00,399.95
15,06.12.2022,Norway,BZN NO5,15:00 - 16:00,381.19
16,06.12.2022,Norway,BZN NO5,16:00 - 17:00,447.22
17,06.12.2022,Norway,BZN NO5,17:00 - 18:00,347.3
18,06.12.2022,Norway,BZN NO5,18:00 - 19:00,402.27
19,06.12.2022,Norway,BZN NO5,19:00 - 20:00,324.97
20,06.12.2022,Norway,BZN NO5,20:00 - 21:00,300.54
21,06.12.2022,Norway,BZN NO5,21:00 - 22:00,299.37
22,06.12.2022,Norway,BZN NO5,22:00 - 23:00,295.32
23,06.12.2022,Norway,BZN NO5,23:00 - 00:00,267.14
0,06.12.2022,Poland,BZN PL,00:00 - 01:00,194.04
1,06.12.2022,Poland,BZN PL,01:00 - 02:00,210.75
2,06.12.2022,Poland,BZN PL,02:00 - 03:00,211.25
3,06.12.2022,Poland,BZN PL,03:00 - 04:00,210.69
4,06.12.2022,Poland,BZN PL,04:00 - 05:00,207.75
5,06.12.2022,Poland,BZN PL,05:00 - 06:00,208.95
6,06.12.2022,Poland,BZN PL,06:00 - 07:00,211.29
7,06.12.2022,Poland,BZN PL,07:00 - 08:00,217.07
8,06.12.2022,Poland,BZN PL,08:00 - 09:00,234.62
9,06.12.2022,Poland,BZN PL,09:00 - 10:00,249.97
10,06.12.2022,Poland,BZN PL,10:00 - 11:00,244.28
11,06.12.2022,Poland,BZN PL,11:00 - 12:00,251.14
12,06.12.2022,Poland,BZN PL,12:00 - 13:00,256.73
13,06.12.2022,Poland,BZN PL,13:00 - 14:00,260.14
14,06.12.2022,Poland,BZN PL,14:00 - 15:00,255.53
15,06.12.2022,Poland,BZN PL,15:00 - 16:00,250.76
16,06.12.2022,Poland,BZN PL,16:00 - 17:00,262.68
17,06.12.2022,Poland,BZN PL,17:00 - 18:00,245.22
18,06.12.2022,Poland,BZN PL,18:00 - 19:00,232.24
19,06.12.2022,Poland,BZN PL,19:00 - 20:00,226.63
20,06.12.2022,Poland,BZN PL,20:00 - 21:00,213.5
21,06.12.2022,Poland,BZN PL,21:00 - 22:00,186.58
22,06.12.2022,Poland,BZN PL,22:00 - 23:00,199.81
23,06.12.2022,Poland,BZN PL,23:00 - 00:00,179.11
0,06.12.2022,Portugal,BZN PT,00:00 - 01:00,156.51
1,06.12.2022,Portugal,BZN PT,01:00 - 02:00,153.12
2,06.12.2022,Portugal,BZN PT,02:00 - 03:00,148.21
3,06.12.2022,Portugal,BZN PT,03:00 - 04:00,148.21
4,06.12.2022,Portugal,BZN PT,04:00 - 05:00,148.75
5,06.12.2022,Portugal,BZN PT,05:00 - 06:00,153.22
6,06.12.2022,Portugal,BZN PT,06:00 - 07:00,148.21
7,06.12.2022,Portugal,BZN PT,07:00 - 08:00,131.3
8,06.12.2022,Portugal,BZN PT,08:00 - 09:00,132.0
9,06.12.2022,Portugal,BZN PT,09:00 - 10:00,142.11
10,06.12.2022,Portugal,BZN PT,10:00 - 11:00,148.82
11,06.12.2022,Portugal,BZN PT,11:00 - 12:00,148.32
12,06.12.2022,Portugal,BZN PT,12:00 - 13:00,150.01
13,06.12.2022,Portugal,BZN PT,13:00 - 14:00,154.27
14,06.12.2022,Portugal,BZN PT,14:00 - 15:00,153.38
15,06.12.2022,Portugal,BZN PT,15:00 - 16:00,148.21
16,06.12.2022,Portugal,BZN PT,16:00 - 17:00,154.27
17,06.12.2022,Portugal,BZN PT,17:00 - 18:00,148.21
18,06.12.2022,Portugal,BZN PT,18:00 - 19:00,164.0
19,06.12.2022,Portugal,BZN PT,19:00 - 20:00,182.75
20,06.12.2022,Portugal,BZN PT,20:00 - 21:00,194.83
21,06.12.2022,Portugal,BZN PT,21:00 - 22:00,182.75
22,06.12.2022,Portugal,BZN PT,22:00 - 23:00,156.51
23,06.12.2022,Portugal,BZN PT,23:00 - 00:00,134.7
0,06.12.2022,Romania,BZN RO,00:00 - 01:00,302.02
1,06.12.2022,Romania,BZN RO,01:00 - 02:00,257.2
2,06.12.2022,Romania,BZN RO,02:00 - 03:00,251.24
3,06.12.2022,Romania,BZN RO,03:00 - 04:00,261.82
4,06.12.2022,Romania,BZN RO,04:00 - 05:00,287.38
5,06.12.2022,Romania,BZN RO,05:00 - 06:00,309.23
6,06.12.2022,Romania,BZN RO,06:00 - 07:00,370.14
7,06.12.2022,Romania,BZN RO,07:00 - 08:00,488.64
8,06.12.2022,Romania,BZN RO,08:00 - 09:00,525.0
9,06.12.2022,Romania,BZN RO,09:00 - 10:00,502.12
10,06.12.2022,Romania,BZN RO,10:00 - 11:00,474.4
11,06.12.2022,Romania,BZN RO,11:00 - 12:00,459.51
12,06.12.2022,Romania,BZN RO,12:00 - 13:00,454.47
13,06.12.2022,Romania,BZN RO,13:00 - 14:00,446.32
14,06.12.2022,Romania,BZN RO,14:00 - 15:00,459.04
15,06.12.2022,Romania,BZN RO,15:00 - 16:00,499.28
16,06.12.2022,Romania,BZN RO,16:00 - 17:00,491.44
17,06.12.2022,Romania,BZN RO,17:00 - 18:00,479.4
18,06.12.2022,Romania,BZN RO,18:00 - 19:00,460.63
19,06.12.2022,Romania,BZN RO,19:00 - 20:00,431.0
20,06.12.2022,Romania,BZN RO,20:00 - 21:00,383.03
21,06.12.2022,Romania,BZN RO,21:00 - 22:00,323.41
22,06.12.2022,Romania,BZN RO,22:00 - 23:00,310.98
23,06.12.2022,Romania,BZN RO,23:00 - 00:00,284.64
0,06.12.2022,Serbia,BZN RS,00:00 - 01:00,303.38
1,06.12.2022,Serbia,BZN RS,01:00 - 02:00,285.92
2,06.12.2022,Serbia,BZN RS,02:00 - 03:00,281.62
3,06.12.2022,Serbia,BZN RS,03:00 - 04:00,280.08
4,06.12.2022,Serbia,BZN RS,04:00 - 05:00,289.79
5,06.12.2022,Serbia,BZN RS,05:00 - 06:00,331.84
6,06.12.2022,Serbia,BZN RS,06:00 - 07:00,391.33
7,06.12.2022,Serbia,BZN RS,07:00 - 08:00,468.09
8,06.12.2022,Serbia,BZN RS,08:00 - 09:00,490.0
9,06.12.2022,Serbia,BZN RS,09:00 - 10:00,481.85
10,06.12.2022,Serbia,BZN RS,10:00 - 11:00,465.35
11,06.12.2022,Serbia,BZN RS,11:00 - 12:00,453.15
12,06.12.2022,Serbia,BZN RS,12:00 - 13:00,443.67
13,06.12.2022,Serbia,BZN RS,13:00 - 14:00,438.95
14,06.12.2022,Serbia,BZN RS,14:00 - 15:00,442.5
15,06.12.2022,Serbia,BZN RS,15:00 - 16:00,457.91
16,06.12.2022,Serbia,BZN RS,16:00 - 17:00,455.44
17,06.12.2022,Serbia,BZN RS,17:00 - 18:00,470.36
18,06.12.2022,Serbia,BZN RS,18:00 - 19:00,467.97
19,06.12.2022,Serbia,BZN RS,19:00 - 20:00,451.48
20,06.12.2022,Serbia,BZN RS,20:00 - 21:00,394.6
21,06.12.2022,Serbia,BZN RS,21:00 - 22:00,358.0
22,06.12.2022,Serbia,BZN RS,22:00 - 23:00,339.27
23,06.12.2022,Serbia,BZN RS,23:00 - 00:00,299.06
0,06.12.2022,Slovakia,BZN SK,00:00 - 01:00,301.23
1,06.12.2022,Slovakia,BZN SK,01:00 - 02:00,271.88
2,06.12.2022,Slovakia,BZN SK,02:00 - 03:00,267.83
3,06.12.2022,Slovakia,BZN SK,03:00 - 04:00,272.68
4,06.12.2022,Slovakia,BZN SK,04:00 - 05:00,287.38
5,06.12.2022,Slovakia,BZN SK,05:00 - 06:00,309.23
6,06.12.2022,Slovakia,BZN SK,06:00 - 07:00,370.52
7,06.12.2022,Slovakia,BZN SK,07:00 - 08:00,481.58
8,06.12.2022,Slovakia,BZN SK,08:00 - 09:00,516.42
9,06.12.2022,Slovakia,BZN SK,09:00 - 10:00,470.54
10,06.12.2022,Slovakia,BZN SK,10:00 - 11:00,463.67
11,06.12.2022,Slovakia,BZN SK,11:00 - 12:00,454.83
12,06.12.2022,Slovakia,BZN SK,12:00 - 13:00,454.38
13,06.12.2022,Slovakia,BZN SK,13:00 - 14:00,446.31
14,06.12.2022,Slovakia,BZN SK,14:00 - 15:00,459.03
15,06.12.2022,Slovakia,BZN SK,15:00 - 16:00,482.0
16,06.12.2022,Slovakia,BZN SK,16:00 - 17:00,476.39
17,06.12.2022,Slovakia,BZN SK,17:00 - 18:00,479.4
18,06.12.2022,Slovakia,BZN SK,18:00 - 19:00,459.37
19,06.12.2022,Slovakia,BZN SK,19:00 - 20:00,428.63
20,06.12.2022,Slovakia,BZN SK,20:00 - 21:00,380.31
21,06.12.2022,Slovakia,BZN SK,21:00 - 22:00,322.28
22,06.12.2022,Slovakia,BZN SK,22:00 - 23:00,309.37
23,06.12.2022,Slovakia,BZN SK,23:00 - 00:00,277.25
0,06.12.2022,Slovakia,BZN CZ-DE-SK,00:00 - 01:00,
1,06.12.2022,Slovakia,BZN CZ-DE-SK,01:00 - 02:00,
2,06.12.2022,Slovakia,BZN CZ-DE-SK,02:00 - 03:00,
3,06.12.2022,Slovakia,BZN CZ-DE-SK,03:00 - 04:00,
4,06.12.2022,Slovakia,BZN CZ-DE-SK,04:00 - 05:00,
5,06.12.2022,Slovakia,BZN CZ-DE-SK,05:00 - 06:00,
6,06.12.2022,Slovakia,BZN CZ-DE-SK,06:00 - 07:00,
7,06.12.2022,Slovakia,BZN CZ-DE-SK,07:00 - 08:00,
8,06.12.2022,Slovakia,BZN CZ-DE-SK,08:00 - 09:00,
9,06.12.2022,Slovakia,BZN CZ-DE-SK,09:00 - 10:00,
10,06.12.2022,Slovakia,BZN CZ-DE-SK,10:00 - 11:00,
11,06.12.2022,Slovakia,BZN CZ-DE-SK,11:00 - 12:00,
12,06.12.2022,Slovakia,BZN CZ-DE-SK,12:00 - 13:00,
13,06.12.2022,Slovakia,BZN CZ-DE-SK,13:00 - 14:00,
14,06.12.2022,Slovakia,BZN CZ-DE-SK,14:00 - 15:00,
15,06.12.2022,Slovakia,BZN CZ-DE-SK,15:00 - 16:00,
16,06.12.2022,Slovakia,BZN CZ-DE-SK,16:00 - 17:00,
17,06.12.2022,Slovakia,BZN CZ-DE-SK,17:00 - 18:00,
18,06.12.2022,Slovakia,BZN CZ-DE-SK,18:00 - 19:00,
19,06.12.2022,Slovakia,BZN CZ-DE-SK,19:00 - 20:00,
20,06.12.2022,Slovakia,BZN CZ-DE-SK,20:00 - 21:00,
21,06.12.2022,Slovakia,BZN CZ-DE-SK,21:00 - 22:00,
22,06.12.2022,Slovakia,BZN CZ-DE-SK,22:00 - 23:00,
23,06.12.2022,Slovakia,BZN CZ-DE-SK,23:00 - 00:00,
0,06.12.2022,Slovenia,BZN SI,00:00 - 01:00,303.33
1,06.12.2022,Slovenia,BZN SI,01:00 - 02:00,311.84
2,06.12.2022,Slovenia,BZN SI,02:00 - 03:00,310.89
3,06.12.2022,Slovenia,BZN SI,03:00 - 04:00,300.95
4,06.12.2022,Slovenia,BZN SI,04:00 - 05:00,287.38
5,06.12.2022,Slovenia,BZN SI,05:00 - 06:00,309.23
6,06.12.2022,Slovenia,BZN SI,06:00 - 07:00,369.54
7,06.12.2022,Slovenia,BZN SI,07:00 - 08:00,464.52
8,06.12.2022,Slovenia,BZN SI,08:00 - 09:00,525.0
9,06.12.2022,Slovenia,BZN SI,09:00 - 10:00,500.0
10,06.12.2022,Slovenia,BZN SI,10:00 - 11:00,475.64
11,06.12.2022,Slovenia,BZN SI,11:00 - 12:00,460.17
12,06.12.2022,Slovenia,BZN SI,12:00 - 13:00,454.72
13,06.12.2022,Slovenia,BZN SI,13:00 - 14:00,446.31
14,06.12.2022,Slovenia,BZN SI,14:00 - 15:00,459.0
15,06.12.2022,Slovenia,BZN SI,15:00 - 16:00,482.44
16,06.12.2022,Slovenia,BZN SI,16:00 - 17:00,490.74
17,06.12.2022,Slovenia,BZN SI,17:00 - 18:00,479.4
18,06.12.2022,Slovenia,BZN SI,18:00 - 19:00,462.85
19,06.12.2022,Slovenia,BZN SI,19:00 - 20:00,435.19
20,06.12.2022,Slovenia,BZN SI,20:00 - 21:00,387.86
21,06.12.2022,Slovenia,BZN SI,21:00 - 22:00,325.46
22,06.12.2022,Slovenia,BZN SI,22:00 - 23:00,313.8
23,06.12.2022,Slovenia,BZN SI,23:00 - 00:00,297.14
0,06.12.2022,Spain,BZN ES,00:00 - 01:00,156.51
1,06.12.2022,Spain,BZN ES,01:00 - 02:00,153.12
2,06.12.2022,Spain,BZN ES,02:00 - 03:00,148.21
3,06.12.2022,Spain,BZN ES,03:00 - 04:00,148.21
4,06.12.2022,Spain,BZN ES,04:00 - 05:00,148.75
5,06.12.2022,Spain,BZN ES,05:00 - 06:00,153.22
6,06.12.2022,Spain,BZN ES,06:00 - 07:00,148.21
7,06.12.2022,Spain,BZN ES,07:00 - 08:00,131.3
8,06.12.2022,Spain,BZN ES,08:00 - 09:00,132.0
9,06.12.2022,Spain,BZN ES,09:00 - 10:00,142.11
10,06.12.2022,Spain,BZN ES,10:00 - 11:00,148.82
11,06.12.2022,Spain,BZN ES,11:00 - 12:00,148.32
12,06.12.2022,Spain,BZN ES,12:00 - 13:00,150.01
13,06.12.2022,Spain,BZN ES,13:00 - 14:00,154.27
14,06.12.2022,Spain,BZN ES,14:00 - 15:00,153.38
15,06.12.2022,Spain,BZN ES,15:00 - 16:00,148.21
16,06.12.2022,Spain,BZN ES,16:00 - 17:00,154.27
17,06.12.2022,Spain,BZN ES,17:00 - 18:00,148.21
18,06.12.2022,Spain,BZN ES,18:00 - 19:00,164.0
19,06.12.2022,Spain,BZN ES,19:00 - 20:00,182.75
20,06.12.2022,Spain,BZN ES,20:00 - 21:00,194.83
