,date,country,area,price(eur/mwh)
2725,02.12.2022,Greece,BZN GR,411.98
2726,02.12.2022,Greece,BZN GR,429.61
2727,02.12.2022,Greece,BZN GR,498.47
2728,02.12.2022,Greece,BZN GR,523.62
2729,02.12.2022,Greece,BZN GR,515.54
2730,02.12.2022,Greece,BZN GR,441.53
2731,02.12.2022,Greece,BZN GR,415.1
2732,02.12.2022,Greece,BZN GR,456.14
2733,02.12.2022,Greece,BZN GR,354.68
2734,02.12.2022,Greece,BZN GR,330.97
2735,02.12.2022,Greece,BZN GR,267.01
2736,02.12.2022,Hungary,BZN HU,309.3
2737,02.12.2022,Hungary,BZN HU,297.37
2738,02.12.2022,Hungary,BZN HU,307.49
2739,02.12.2022,Hungary,BZN HU,306.07
2740,02.12.2022,Hungary,BZN HU,300.72
2741,02.12.2022,Hungary,BZN HU,316.68
2742,02.12.2022,Hungary,BZN HU,365.97
2743,02.12.2022,Hungary,BZN HU,426.76
2744,02.12.2022,Hungary,BZN HU,443.99
2745,02.12.2022,Hungary,BZN HU,438.06
2746,02.12.2022,Hungary,BZN HU,429.13
2747,02.12.2022,Hungary,BZN HU,426.1
2748,02.12.2022,Hungary,BZN HU,419.15
2749,02.12.2022,Hungary,BZN HU,412.24
2750,02.12.2022,Hungary,BZN HU,431.8
2751,02.12.2022,Hungary,BZN HU,632.63
2752,02.12.2022,Hungary,BZN HU,648.53
2753,02.12.2022,Hungary,BZN HU,554.28
2754,02.12.2022,Hungary,BZN HU,441.74
2755,02.12.2022,Hungary,BZN HU,415.42
2756,02.12.2022,Hungary,BZN HU,480.38
2757,02.12.2022,Hungary,BZN HU,353.24
2758,02.12.2022,Hungary,BZN HU,330.67
2759,02.12.2022,Hungary,BZN HU,266.0
2760,02.12.2022,Ireland,BZN IE(SEM),337.76
2761,02.12.2022,Ireland,BZN IE(SEM),317.18
2762,02.12.2022,Ireland,BZN IE(SEM),310.31
2763,02.12.2022,Ireland,BZN IE(SEM),304.0
2764,02.12.2022,Ireland,BZN IE(SEM),304.0
2765,02.12.2022,Ireland,BZN IE(SEM),312.0
2766,02.12.2022,Ireland,BZN IE(SEM),337.91
2767,02.12.2022,Ireland,BZN IE(SEM),358.42
2768,02.12.2022,Ireland,BZN IE(SEM),384.31
2769,02.12.2022,Ireland,BZN IE(SEM),392.03
2770,02.12.2022,Ireland,BZN IE(SEM),406.0
2771,02.12.2022,Ireland,BZN IE(SEM),409.93
2772,02.12.2022,Ireland,BZN IE(SEM),415.0
2773,02.12.2022,Ireland,BZN IE(SEM),407.0
2774,02.12.2022,Ireland,BZN IE(SEM),394.21
2775,02.12.2022,Ireland,BZN IE(SEM),393.72
2776,02.12.2022,Ireland,BZN IE(SEM),401.85
2777,02.12.2022,Ireland,BZN IE(SEM),429.0
2778,02.12.2022,Ireland,BZN IE(SEM),430.08
2779,02.12.2022,Ireland,BZN IE(SEM),400.0
2780,02.12.2022,Ireland,BZN IE(SEM),404.7
2781,02.12.2022,Ireland,BZN IE(SEM),366.8
2782,02.12.2022,Ireland,BZN IE(SEM),358.32
2783,02.12.2022,Ireland,BZN IE(SEM),332.44
2784,02.12.2022,Italy,BZN IT-Brindisi,
2785,02.12.2022,Italy,BZN IT-Brindisi,
2786,02.12.2022,Italy,BZN IT-Brindisi,
2787,02.12.2022,Italy,BZN IT-Brindisi,
2788,02.12.2022,Italy,BZN IT-Brindisi,
2789,02.12.2022,Italy,BZN IT-Brindisi,
2790,02.12.2022,Italy,BZN IT-Brindisi,
2791,02.12.2022,Italy,BZN IT-Brindisi,
2792,02.12.2022,Italy,BZN IT-Brindisi,
2793,02.12.2022,Italy,BZN IT-Brindisi,
2794,02.12.2022,Italy,BZN IT-Brindisi,
2795,02.12.2022,Italy,BZN IT-Brindisi,
2796,02.12.2022,Italy,BZN IT-Brindisi,
2797,02.12.2022,Italy,BZN IT-Brindisi,
2798,02.12.2022,Italy,BZN IT-Brindisi,
2799,02.12.2022,Italy,BZN IT-Brindisi,
2800,02.12.2022,Italy,BZN IT-Brindisi,
2801,02.12.2022,Italy,BZN IT-Brindisi,
2802,02.12.2022,Italy,BZN IT-Brindisi,
2803,02.12.2022,Italy,BZN IT-Brindisi,
2804,02.12.2022,Italy,BZN IT-Brindisi,
2805,02.12.2022,Italy,BZN IT-Brindisi,
2806,02.12.2022,Italy,BZN IT-Brindisi,
2807,02.12.2022,Italy,BZN IT-Brindisi,
2808,02.12.2022,Italy,BZN IT-Calabria,334.26
2809,02.12.2022,Italy,BZN IT-Calabria,324.08
2810,02.12.2022,Italy,BZN IT-Calabria,310.5
2811,02.12.2022,Italy,BZN IT-Calabria,298.53
2812,02.12.2022,Italy,BZN IT-Calabria,300.72
2813,02.12.2022,Italy,BZN IT-Calabria,318.81
2814,02.12.2022,Italy,BZN IT-Calabria,366.02
2815,02.12.2022,Italy,BZN IT-Calabria,354.68
2816,02.12.2022,Italy,BZN IT-Calabria,426.68
2817,02.12.2022,Italy,BZN IT-Calabria,353.68
2818,02.12.2022,Italy,BZN IT-Calabria,354.68
2819,02.12.2022,Italy,BZN IT-Calabria,359.68
2820,02.12.2022,Italy,BZN IT-Calabria,354.68
2821,02.12.2022,Italy,BZN IT-Calabria,354.68
2822,02.12.2022,Italy,BZN IT-Calabria,359.68
2823,02.12.2022,Italy,BZN IT-Calabria,376.68
2824,02.12.2022,Italy,BZN IT-Calabria,355.0
2825,02.12.2022,Italy,BZN IT-Calabria,380.0
2826,02.12.2022,Italy,BZN IT-Calabria,380.0
2827,02.12.2022,Italy,BZN IT-Calabria,380.0
2828,02.12.2022,Italy,BZN IT-Calabria,355.0
2829,02.12.2022,Italy,BZN IT-Calabria,354.68
2830,02.12.2022,Italy,BZN IT-Calabria,353.45
2831,02.12.2022,Italy,BZN IT-Calabria,334.0
2832,02.12.2022,Italy,BZN IT-Centre-North,334.26
2833,02.12.2022,Italy,BZN IT-Centre-North,324.08
2834,02.12.2022,Italy,BZN IT-Centre-North,310.5
2835,02.12.2022,Italy,BZN IT-Centre-North,298.53
2836,02.12.2022,Italy,BZN IT-Centre-North,300.72
2837,02.12.2022,Italy,BZN IT-Centre-North,318.81
2838,02.12.2022,Italy,BZN IT-Centre-North,366.02
2839,02.12.2022,Italy,BZN IT-Centre-North,434.72
2840,02.12.2022,Italy,BZN IT-Centre-North,450.15
2841,02.12.2022,Italy,BZN IT-Centre-North,460.7
2842,02.12.2022,Italy,BZN IT-Centre-North,437.44
2843,02.12.2022,Italy,BZN IT-Centre-North,431.9
2844,02.12.2022,Italy,BZN IT-Centre-North,420.14
2845,02.12.2022,Italy,BZN IT-Centre-North,395.15
2846,02.12.2022,Italy,BZN IT-Centre-North,429.61
2847,02.12.2022,Italy,BZN IT-Centre-North,440.67
2848,02.12.2022,Italy,BZN IT-Centre-North,419.13
2849,02.12.2022,Italy,BZN IT-Centre-North,406.23
2850,02.12.2022,Italy,BZN IT-Centre-North,409.26
2851,02.12.2022,Italy,BZN IT-Centre-North,403.8
2852,02.12.2022,Italy,BZN IT-Centre-North,410.6
2853,02.12.2022,Italy,BZN IT-Centre-North,354.68
2854,02.12.2022,Italy,BZN IT-Centre-North,353.45
2855,02.12.2022,Italy,BZN IT-Centre-North,334.0
2856,02.12.2022,Italy,BZN IT-Centre-South,334.26
2857,02.12.2022,Italy,BZN IT-Centre-South,324.08
2858,02.12.2022,Italy,BZN IT-Centre-South,310.5
2859,02.12.2022,Italy,BZN IT-Centre-South,298.53
2860,02.12.2022,Italy,BZN IT-Centre-South,300.72
2861,02.12.2022,Italy,BZN IT-Centre-South,318.81
2862,02.12.2022,Italy,BZN IT-Centre-South,366.02
2863,02.12.2022,Italy,BZN IT-Centre-South,434.72
2864,02.12.2022,Italy,BZN IT-Centre-South,450.15
2865,02.12.2022,Italy,BZN IT-Centre-South,460.7
2866,02.12.2022,Italy,BZN IT-Centre-South,437.44
2867,02.12.2022,Italy,BZN IT-Centre-South,431.9
2868,02.12.2022,Italy,BZN IT-Centre-South,419.13
2869,02.12.2022,Italy,BZN IT-Centre-South,395.15
2870,02.12.2022,Italy,BZN IT-Centre-South,429.61
2871,02.12.2022,Italy,BZN IT-Centre-South,440.67
2872,02.12.2022,Italy,BZN IT-Centre-South,419.13
2873,02.12.2022,Italy,BZN IT-Centre-South,406.23
2874,02.12.2022,Italy,BZN IT-Centre-South,409.26
2875,02.12.2022,Italy,BZN IT-Centre-South,403.8
2876,02.12.2022,Italy,BZN IT-Centre-South,410.6
2877,02.12.2022,Italy,BZN IT-Centre-South,354.68
2878,02.12.2022,Italy,BZN IT-Centre-South,353.45
2879,02.12.2022,Italy,BZN IT-Centre-South,334.0
2880,02.12.2022,Italy,BZN IT-Foggia,
2881,02.12.2022,Italy,BZN IT-Foggia,
2882,02.12.2022,Italy,BZN IT-Foggia,
2883,02.12.2022,Italy,BZN IT-Foggia,
2884,02.12.2022,Italy,BZN IT-Foggia,
2885,02.12.2022,Italy,BZN IT-Foggia,
2886,02.12.2022,Italy,BZN IT-Foggia,
2887,02.12.2022,Italy,BZN IT-Foggia,
2888,02.12.2022,Italy,BZN IT-Foggia,
2889,02.12.2022,Italy,BZN IT-Foggia,
2890,02.12.2022,Italy,BZN IT-Foggia,
2891,02.12.2022,Italy,BZN IT-Foggia,
2892,02.12.2022,Italy,BZN IT-Foggia,
2893,02.12.2022,Italy,BZN IT-Foggia,
2894,02.12.2022,Italy,BZN IT-Foggia,
2895,02.12.2022,Italy,BZN IT-Foggia,
2896,02.12.2022,Italy,BZN IT-Foggia,
2897,02.12.2022,Italy,BZN IT-Foggia,
2898,02.12.2022,Italy,BZN IT-Foggia,
2899,02.12.2022,Italy,BZN IT-Foggia,
2900,02.12.2022,Italy,BZN IT-Foggia,
2901,02.12.2022,Italy,BZN IT-Foggia,
2902,02.12.2022,Italy,BZN IT-Foggia,
2903,02.12.2022,Italy,BZN IT-Foggia,
2904,02.12.2022,Italy,BZN IT-GR,
2905,02.12.2022,Italy,BZN IT-GR,
2906,02.12.2022,Italy,BZN IT-GR,
2907,02.12.2022,Italy,BZN IT-GR,
2908,02.12.2022,Italy,BZN IT-GR,
2909,02.12.2022,Italy,BZN IT-GR,
2910,02.12.2022,Italy,BZN IT-GR,
2911,02.12.2022,Italy,BZN IT-GR,
2912,02.12.2022,Italy,BZN IT-GR,
2913,02.12.2022,Italy,BZN IT-GR,
2914,02.12.2022,Italy,BZN IT-GR,
2915,02.12.2022,Italy,BZN IT-GR,
2916,02.12.2022,Italy,BZN IT-GR,
2917,02.12.2022,Italy,BZN IT-GR,
2918,02.12.2022,Italy,BZN IT-GR,
2919,02.12.2022,Italy,BZN IT-GR,
2920,02.12.2022,Italy,BZN IT-GR,
2921,02.12.2022,Italy,BZN IT-GR,
2922,02.12.2022,Italy,BZN IT-GR,
2923,02.12.2022,Italy,BZN IT-GR,
2924,02.12.2022,Italy,BZN IT-GR,
2925,02.12.2022,Italy,BZN IT-GR,
2926,02.12.2022,Italy,BZN IT-GR,
2927,02.12.2022,Italy,BZN IT-GR,
2928,02.12.2022,Italy,BZN IT-North,334.26
2929,02.12.2022,Italy,BZN IT-North,324.08
2930,02.12.2022,Italy,BZN IT-North,310.5
2931,02.12.2022,Italy,BZN IT-North,298.53
2932,02.12.2022,Italy,BZN IT-North,300.72
2933,02.12.2022,Italy,BZN IT-North,318.81
2934,02.12.2022,Italy,BZN IT-North,366.02
2935,02.12.2022,Italy,BZN IT-North,434.72
2936,02.12.2022,Italy,BZN IT-North,450.15
2937,02.12.2022,Italy,BZN IT-North,460.7
2938,02.12.2022,Italy,BZN IT-North,437.44
2939,02.12.2022,Italy,BZN IT-North,431.9
2940,02.12.2022,Italy,BZN IT-North,420.14
2941,02.12.2022,Italy,BZN IT-North,395.15
2942,02.12.2022,Italy,BZN IT-North,429.61
2943,02.12.2022,Italy,BZN IT-North,440.67
2944,02.12.2022,Italy,BZN IT-North,419.13
2945,02.12.2022,Italy,BZN IT-North,406.23
2946,02.12.2022,Italy,BZN IT-North,409.26
2947,02.12.2022,Italy,BZN IT-North,403.8
2948,02.12.2022,Italy,BZN IT-North,410.6
2949,02.12.2022,Italy,BZN IT-North,354.68
2950,02.12.2022,Italy,BZN IT-North,353.45
2951,02.12.2022,Italy,BZN IT-North,334.0
2952,02.12.2022,Italy,BZN IT-North-AT,
2953,02.12.2022,Italy,BZN IT-North-AT,
2954,02.12.2022,Italy,BZN IT-North-AT,
2955,02.12.2022,Italy,BZN IT-North-AT,
2956,02.12.2022,Italy,BZN IT-North-AT,
2957,02.12.2022,Italy,BZN IT-North-AT,
2958,02.12.2022,Italy,BZN IT-North-AT,
2959,02.12.2022,Italy,BZN IT-North-AT,
2960,02.12.2022,Italy,BZN IT-North-AT,
2961,02.12.2022,Italy,BZN IT-North-AT,
2962,02.12.2022,Italy,BZN IT-North-AT,
2963,02.12.2022,Italy,BZN IT-North-AT,
2964,02.12.2022,Italy,BZN IT-North-AT,
2965,02.12.2022,Italy,BZN IT-North-AT,
2966,02.12.2022,Italy,BZN IT-North-AT,
2967,02.12.2022,Italy,BZN IT-North-AT,
2968,02.12.2022,Italy,BZN IT-North-AT,
2969,02.12.2022,Italy,BZN IT-North-AT,
2970,02.12.2022,Italy,BZN IT-North-AT,
2971,02.12.2022,Italy,BZN IT-North-AT,
2972,02.12.2022,Italy,BZN IT-North-AT,
2973,02.12.2022,Italy,BZN IT-North-AT,
2974,02.12.2022,Italy,BZN IT-North-AT,
2975,02.12.2022,Italy,BZN IT-North-AT,
2976,02.12.2022,Italy,BZN IT-North-CH,
2977,02.12.2022,Italy,BZN IT-North-CH,
2978,02.12.2022,Italy,BZN IT-North-CH,
2979,02.12.2022,Italy,BZN IT-North-CH,
2980,02.12.2022,Italy,BZN IT-North-CH,
2981,02.12.2022,Italy,BZN IT-North-CH,
2982,02.12.2022,Italy,BZN IT-North-CH,
2983,02.12.2022,Italy,BZN IT-North-CH,
2984,02.12.2022,Italy,BZN IT-North-CH,
2985,02.12.2022,Italy,BZN IT-North-CH,
2986,02.12.2022,Italy,BZN IT-North-CH,
2987,02.12.2022,Italy,BZN IT-North-CH,
2988,02.12.2022,Italy,BZN IT-North-CH,
2989,02.12.2022,Italy,BZN IT-North-CH,
2990,02.12.2022,Italy,BZN IT-North-CH,
2991,02.12.2022,Italy,BZN IT-North-CH,
2992,02.12.2022,Italy,BZN IT-North-CH,
2993,02.12.2022,Italy,BZN IT-North-CH,
2994,02.12.2022,Italy,BZN IT-North-CH,
2995,02.12.2022,Italy,BZN IT-North-CH,
2996,02.12.2022,Italy,BZN IT-North-CH,
2997,02.12.2022,Italy,BZN IT-North-CH,
2998,02.12.2022,Italy,BZN IT-North-CH,
2999,02.12.2022,Italy,BZN IT-North-CH,
3000,02.12.2022,Italy,BZN IT-North-FR,
3001,02.12.2022,Italy,BZN IT-North-FR,
3002,02.12.2022,Italy,BZN IT-North-FR,
3003,02.12.2022,Italy,BZN IT-North-FR,
3004,02.12.2022,Italy,BZN IT-North-FR,
3005,02.12.2022,Italy,BZN IT-North-FR,
3006,02.12.2022,Italy,BZN IT-North-FR,
3007,02.12.2022,Italy,BZN IT-North-FR,
3008,02.12.2022,Italy,BZN IT-North-FR,
3009,02.12.2022,Italy,BZN IT-North-FR,
3010,02.12.2022,Italy,BZN IT-North-FR,
3011,02.12.2022,Italy,BZN IT-North-FR,
3012,02.12.2022,Italy,BZN IT-North-FR,
3013,02.12.2022,Italy,BZN IT-North-FR,
3014,02.12.2022,Italy,BZN IT-North-FR,
3015,02.12.2022,Italy,BZN IT-North-FR,
3016,02.12.2022,Italy,BZN IT-North-FR,
3017,02.12.2022,Italy,BZN IT-North-FR,
3018,02.12.2022,Italy,BZN IT-North-FR,
3019,02.12.2022,Italy,BZN IT-North-FR,
3020,02.12.2022,Italy,BZN IT-North-FR,
3021,02.12.2022,Italy,BZN IT-North-FR,
3022,02.12.2022,Italy,BZN IT-North-FR,
3023,02.12.2022,Italy,BZN IT-North-FR,
3024,02.12.2022,Italy,BZN IT-North-SI,
3025,02.12.2022,Italy,BZN IT-North-SI,
3026,02.12.2022,Italy,BZN IT-North-SI,
3027,02.12.2022,Italy,BZN IT-North-SI,
3028,02.12.2022,Italy,BZN IT-North-SI,
3029,02.12.2022,Italy,BZN IT-North-SI,
3030,02.12.2022,Italy,BZN IT-North-SI,
3031,02.12.2022,Italy,BZN IT-North-SI,
3032,02.12.2022,Italy,BZN IT-North-SI,
3033,02.12.2022,Italy,BZN IT-North-SI,
3034,02.12.2022,Italy,BZN IT-North-SI,
3035,02.12.2022,Italy,BZN IT-North-SI,
3036,02.12.2022,Italy,BZN IT-North-SI,
3037,02.12.2022,Italy,BZN IT-North-SI,
3038,02.12.2022,Italy,BZN IT-North-SI,
3039,02.12.2022,Italy,BZN IT-North-SI,
3040,02.12.2022,Italy,BZN IT-North-SI,
3041,02.12.2022,Italy,BZN IT-North-SI,
3042,02.12.2022,Italy,BZN IT-North-SI,
3043,02.12.2022,Italy,BZN IT-North-SI,
3044,02.12.2022,Italy,BZN IT-North-SI,
3045,02.12.2022,Italy,BZN IT-North-SI,
3046,02.12.2022,Italy,BZN IT-North-SI,
3047,02.12.2022,Italy,BZN IT-North-SI,
3048,02.12.2022,Italy,BZN IT-Priolo,
3049,02.12.2022,Italy,BZN IT-Priolo,
3050,02.12.2022,Italy,BZN IT-Priolo,
3051,02.12.2022,Italy,BZN IT-Priolo,
3052,02.12.2022,Italy,BZN IT-Priolo,
3053,02.12.2022,Italy,BZN IT-Priolo,
3054,02.12.2022,Italy,BZN IT-Priolo,
3055,02.12.2022,Italy,BZN IT-Priolo,
3056,02.12.2022,Italy,BZN IT-Priolo,
3057,02.12.2022,Italy,BZN IT-Priolo,
3058,02.12.2022,Italy,BZN IT-Priolo,
3059,02.12.2022,Italy,BZN IT-Priolo,
3060,02.12.2022,Italy,BZN IT-Priolo,
3061,02.12.2022,Italy,BZN IT-Priolo,
3062,02.12.2022,Italy,BZN IT-Priolo,
3063,02.12.2022,Italy,BZN IT-Priolo,
3064,02.12.2022,Italy,BZN IT-Priolo,
3065,02.12.2022,Italy,BZN IT-Priolo,
3066,02.12.2022,Italy,BZN IT-Priolo,
3067,02.12.2022,Italy,BZN IT-Priolo,
3068,02.12.2022,Italy,BZN IT-Priolo,
3069,02.12.2022,Italy,BZN IT-Priolo,
3070,02.12.2022,Italy,BZN IT-Priolo,
3071,02.12.2022,Italy,BZN IT-Priolo,
3072,02.12.2022,Italy,BZN IT-Rossano,
3073,02.12.2022,Italy,BZN IT-Rossano,
3074,02.12.2022,Italy,BZN IT-Rossano,
3075,02.12.2022,Italy,BZN IT-Rossano,
3076,02.12.2022,Italy,BZN IT-Rossano,
3077,02.12.2022,Italy,BZN IT-Rossano,
3078,02.12.2022,Italy,BZN IT-Rossano,
3079,02.12.2022,Italy,BZN IT-Rossano,
3080,02.12.2022,Italy,BZN IT-Rossano,
3081,02.12.2022,Italy,BZN IT-Rossano,
3082,02.12.2022,Italy,BZN IT-Rossano,
3083,02.12.2022,Italy,BZN IT-Rossano,
3084,02.12.2022,Italy,BZN IT-Rossano,
3085,02.12.2022,Italy,BZN IT-Rossano,
3086,02.12.2022,Italy,BZN IT-Rossano,
3087,02.12.2022,Italy,BZN IT-Rossano,
3088,02.12.2022,Italy,BZN IT-Rossano,
3089,02.12.2022,Italy,BZN IT-Rossano,
3090,02.12.2022,Italy,BZN IT-Rossano,
3091,02.12.2022,Italy,BZN IT-Rossano,
3092,02.12.2022,Italy,BZN IT-Rossano,
3093,02.12.2022,Italy,BZN IT-Rossano,
3094,02.12.2022,Italy,BZN IT-Rossano,
3095,02.12.2022,Italy,BZN IT-Rossano,
3096,02.12.2022,Italy,BZN IT-SACOAC,334.26
3097,02.12.2022,Italy,BZN IT-SACOAC,324.08
3098,02.12.2022,Italy,BZN IT-SACOAC,310.5
3099,02.12.2022,Italy,BZN IT-SACOAC,298.53
3100,02.12.2022,Italy,BZN IT-SACOAC,300.72
3101,02.12.2022,Italy,BZN IT-SACOAC,318.81
3102,02.12.2022,Italy,BZN IT-SACOAC,366.02
3103,02.12.2022,Italy,BZN IT-SACOAC,434.72
3104,02.12.2022,Italy,BZN IT-SACOAC,450.15
3105,02.12.2022,Italy,BZN IT-SACOAC,460.7
3106,02.12.2022,Italy,BZN IT-SACOAC,437.44
3107,02.12.2022,Italy,BZN IT-SACOAC,431.9
3108,02.12.2022,Italy,BZN IT-SACOAC,419.13
3109,02.12.2022,Italy,BZN IT-SACOAC,395.15
3110,02.12.2022,Italy,BZN IT-SACOAC,429.61
3111,02.12.2022,Italy,BZN IT-SACOAC,440.67
3112,02.12.2022,Italy,BZN IT-SACOAC,419.13
3113,02.12.2022,Italy,BZN IT-SACOAC,406.23
3114,02.12.2022,Italy,BZN IT-SACOAC,409.26
3115,02.12.2022,Italy,BZN IT-SACOAC,403.8
3116,02.12.2022,Italy,BZN IT-SACOAC,410.6
3117,02.12.2022,Italy,BZN IT-SACOAC,354.68
3118,02.12.2022,Italy,BZN IT-SACOAC,353.45
3119,02.12.2022,Italy,BZN IT-SACOAC,334.0
3120,02.12.2022,Italy,BZN IT-SACODC,334.26
3121,02.12.2022,Italy,BZN IT-SACODC,324.08
3122,02.12.2022,Italy,BZN IT-SACODC,310.5
3123,02.12.2022,Italy,BZN IT-SACODC,298.53
3124,02.12.2022,Italy,BZN IT-SACODC,300.72
3125,02.12.2022,Italy,BZN IT-SACODC,318.81
3126,02.12.2022,Italy,BZN IT-SACODC,366.02
3127,02.12.2022,Italy,BZN IT-SACODC,434.72
3128,02.12.2022,Italy,BZN IT-SACODC,450.15
3129,02.12.2022,Italy,BZN IT-SACODC,460.7
3130,02.12.2022,Italy,BZN IT-SACODC,437.44
3131,02.12.2022,Italy,BZN IT-SACODC,431.9
3132,02.12.2022,Italy,BZN IT-SACODC,420.14
3133,02.12.2022,Italy,BZN IT-SACODC,395.15
3134,02.12.2022,Italy,BZN IT-SACODC,429.61
3135,02.12.2022,Italy,BZN IT-SACODC,440.67
3136,02.12.2022,Italy,BZN IT-SACODC,419.13
3137,02.12.2022,Italy,BZN IT-SACODC,406.23
3138,02.12.2022,Italy,BZN IT-SACODC,409.26
3139,02.12.2022,Italy,BZN IT-SACODC,403.8
3140,02.12.2022,Italy,BZN IT-SACODC,410.6
3141,02.12.2022,Italy,BZN IT-SACODC,354.68
3142,02.12.2022,Italy,BZN IT-SACODC,353.45
3143,02.12.2022,Italy,BZN IT-SACODC,334.0
3144,02.12.2022,Italy,BZN IT-Sardina,334.26
3145,02.12.2022,Italy,BZN IT-Sardina,324.08
3146,02.12.2022,Italy,BZN IT-Sardina,310.5
3147,02.12.2022,Italy,BZN IT-Sardina,298.53
3148,02.12.2022,Italy,BZN IT-Sardina,300.72
3149,02.12.2022,Italy,BZN IT-Sardina,318.81
3150,02.12.2022,Italy,BZN IT-Sardina,366.02
3151,02.12.2022,Italy,BZN IT-Sardina,434.72
3152,02.12.2022,Italy,BZN IT-Sardina,450.15
3153,02.12.2022,Italy,BZN IT-Sardina,460.7
3154,02.12.2022,Italy,BZN IT-Sardina,437.44
3155,02.12.2022,Italy,BZN IT-Sardina,431.9
3156,02.12.2022,Italy,BZN IT-Sardina,419.13
3157,02.12.2022,Italy,BZN IT-Sardina,395.15
3158,02.12.2022,Italy,BZN IT-Sardina,429.61
3159,02.12.2022,Italy,BZN IT-Sardina,440.67
3160,02.12.2022,Italy,BZN IT-Sardina,419.13
3161,02.12.2022,Italy,BZN IT-Sardina,406.23
3162,02.12.2022,Italy,BZN IT-Sardina,409.26
3163,02.12.2022,Italy,BZN IT-Sardina,403.8
3164,02.12.2022,Italy,BZN IT-Sardina,410.6
3165,02.12.2022,Italy,BZN IT-Sardina,354.68
3166,02.12.2022,Italy,BZN IT-Sardina,353.45
3167,02.12.2022,Italy,BZN IT-Sardina,334.0
3168,02.12.2022,Italy,BZN IT-Sicily,334.26
3169,02.12.2022,Italy,BZN IT-Sicily,324.08
3170,02.12.2022,Italy,BZN IT-Sicily,310.5
3171,02.12.2022,Italy,BZN IT-Sicily,298.53
3172,02.12.2022,Italy,BZN IT-Sicily,300.72
3173,02.12.2022,Italy,BZN IT-Sicily,318.81
3174,02.12.2022,Italy,BZN IT-Sicily,366.02
3175,02.12.2022,Italy,BZN IT-Sicily,354.68
3176,02.12.2022,Italy,BZN IT-Sicily,426.68
3177,02.12.2022,Italy,BZN IT-Sicily,353.68
3178,02.12.2022,Italy,BZN IT-Sicily,354.68
3179,02.12.2022,Italy,BZN IT-Sicily,359.68
3180,02.12.2022,Italy,BZN IT-Sicily,354.68
3181,02.12.2022,Italy,BZN IT-Sicily,354.68
3182,02.12.2022,Italy,BZN IT-Sicily,359.68
3183,02.12.2022,Italy,BZN IT-Sicily,376.68
3184,02.12.2022,Italy,BZN IT-Sicily,355.0
3185,02.12.2022,Italy,BZN IT-Sicily,380.0
3186,02.12.2022,Italy,BZN IT-Sicily,380.0
3187,02.12.2022,Italy,BZN IT-Sicily,380.0
3188,02.12.2022,Italy,BZN IT-Sicily,355.0
3189,02.12.2022,Italy,BZN IT-Sicily,354.68
3190,02.12.2022,Italy,BZN IT-Sicily,353.45
3191,02.12.2022,Italy,BZN IT-Sicily,334.0
3192,02.12.2022,Italy,BZN IT-South,334.26
3193,02.12.2022,Italy,BZN IT-South,324.08
3194,02.12.2022,Italy,BZN IT-South,310.5
3195,02.12.2022,Italy,BZN IT-South,298.53
3196,02.12.2022,Italy,BZN IT-South,300.72
3197,02.12.2022,Italy,BZN IT-South,318.81
3198,02.12.2022,Italy,BZN IT-South,366.02
3199,02.12.2022,Italy,BZN IT-South,434.72
3200,02.12.2022,Italy,BZN IT-South,450.15
3201,02.12.2022,Italy,BZN IT-South,438.33
3202,02.12.2022,Italy,BZN IT-South,429.22
3203,02.12.2022,Italy,BZN IT-South,384.31
3204,02.12.2022,Italy,BZN IT-South,419.13
3205,02.12.2022,Italy,BZN IT-South,395.15
3206,02.12.2022,Italy,BZN IT-South,429.61
3207,02.12.2022,Italy,BZN IT-South,440.67
3208,02.12.2022,Italy,BZN IT-South,419.13
3209,02.12.2022,Italy,BZN IT-South,406.23
3210,02.12.2022,Italy,BZN IT-South,409.26
3211,02.12.2022,Italy,BZN IT-South,403.8
3212,02.12.2022,Italy,BZN IT-South,410.6
3213,02.12.2022,Italy,BZN IT-South,354.68
3214,02.12.2022,Italy,BZN IT-South,353.45
3215,02.12.2022,Italy,BZN IT-South,334.0
3216,02.12.2022,Italy,BZN IT-Malta,
3217,02.12.2022,Italy,BZN IT-Malta,
3218,02.12.2022,Italy,BZN IT-Malta,
3219,02.12.2022,Italy,BZN IT-Malta,
3220,02.12.2022,Italy,BZN IT-Malta,
3221,02.12.2022,Italy,BZN IT-Malta,
3222,02.12.2022,Italy,BZN IT-Malta,
3223,02.12.2022,Italy,BZN IT-Malta,
3224,02.12.2022,Italy,BZN IT-Malta,
3225,02.12.2022,Italy,BZN IT-Malta,
3226,02.12.2022,Italy,BZN IT-Malta,
3227,02.12.2022,Italy,BZN IT-Malta,
3228,02.12.2022,Italy,BZN IT-Malta,
3229,02.12.2022,Italy,BZN IT-Malta,
3230,02.12.2022,Italy,BZN IT-Malta,
3231,02.12.2022,Italy,BZN IT-Malta,
3232,02.12.2022,Italy,BZN IT-Malta,
3233,02.12.2022,Italy,BZN IT-Malta,
3234,02.12.2022,Italy,BZN IT-Malta,
3235,02.12.2022,Italy,BZN IT-Malta,
3236,02.12.2022,Italy,BZN IT-Malta,
3237,02.12.2022,Italy,BZN IT-Malta,
3238,02.12.2022,Italy,BZN IT-Malta,
3239,02.12.2022,Italy,BZN IT-Malta,
3240,02.12.2022,Kosovo,BZN XK,
