,date,country,area,mtu,price(currency/mwh),price(eur/mwh)
2,29.12.2022,Cyprus,BZN CY,02:00 - 03:00,
3,29.12.2022,Cyprus,BZN CY,03:00 - 04:00,
4,29.12.2022,Cyprus,BZN CY,04:00 - 05:00,
5,29.12.2022,Cyprus,BZN CY,05:00 - 06:00,
6,29.12.2022,Cyprus,BZN CY,06:00 - 07:00,
7,29.12.2022,Cyprus,BZN CY,07:00 - 08:00,
8,29.12.2022,Cyprus,BZN CY,08:00 - 09:00,
9,29.12.2022,Cyprus,BZN CY,09:00 - 10:00,
10,29.12.2022,Cyprus,BZN CY,10:00 - 11:00,
11,29.12.2022,Cyprus,BZN CY,11:00 - 12:00,
12,29.12.2022,Cyprus,BZN CY,12:00 - 13:00,
13,29.12.2022,Cyprus,BZN CY,13:00 - 14:00,
14,29.12.2022,Cyprus,BZN CY,14:00 - 15:00,
15,29.12.2022,Cyprus,BZN CY,15:00 - 16:00,
16,29.12.2022,Cyprus,BZN CY,16:00 - 17:00,
17,29.12.2022,Cyprus,BZN CY,17:00 - 18:00,
18,29.12.2022,Cyprus,BZN CY,18:00 - 19:00,
19,29.12.2022,Cyprus,BZN CY,19:00 - 20:00,
20,29.12.2022,Cyprus,BZN CY,20:00 - 21:00,
21,29.12.2022,Cyprus,BZN CY,21:00 - 22:00,
22,29.12.2022,Cyprus,BZN CY,22:00 - 23:00,
23,29.12.2022,Cyprus,BZN CY,23:00 - 00:00,
0,29.12.2022,Czech Rep.,BZN CZ,00:00 - 01:00,6.1
1,29.12.2022,Czech Rep.,BZN CZ,01:00 - 02:00,5.55
2,29.12.2022,Czech Rep.,BZN CZ,02:00 - 03:00,5.93
3,29.12.2022,Czech Rep.,BZN CZ,03:00 - 04:00,3.51
4,29.12.2022,Czech Rep.,BZN CZ,04:00 - 05:00,3.5
5,29.12.2022,Czech Rep.,BZN CZ,05:00 - 06:00,5.08
6,29.12.2022,Czech Rep.,BZN CZ,06:00 - 07:00,7.59
7,29.12.2022,Czech Rep.,BZN CZ,07:00 - 08:00,23.96
8,29.12.2022,Czech Rep.,BZN CZ,08:00 - 09:00,37.98
9,29.12.2022,Czech Rep.,BZN CZ,09:00 - 10:00,38.98
10,29.12.2022,Czech Rep.,BZN CZ,10:00 - 11:00,40.18
11,29.12.2022,Czech Rep.,BZN CZ,11:00 - 12:00,45.17
12,29.12.2022,Czech Rep.,BZN CZ,12:00 - 13:00,46.07
13,29.12.2022,Czech Rep.,BZN CZ,13:00 - 14:00,48.69
14,29.12.2022,Czech Rep.,BZN CZ,14:00 - 15:00,51.32
15,29.12.2022,Czech Rep.,BZN CZ,15:00 - 16:00,50.63
16,29.12.2022,Czech Rep.,BZN CZ,16:00 - 17:00,49.13
17,29.12.2022,Czech Rep.,BZN CZ,17:00 - 18:00,56.82
18,29.12.2022,Czech Rep.,BZN CZ,18:00 - 19:00,68.13
19,29.12.2022,Czech Rep.,BZN CZ,19:00 - 20:00,63.21
20,29.12.2022,Czech Rep.,BZN CZ,20:00 - 21:00,48.29
21,29.12.2022,Czech Rep.,BZN CZ,21:00 - 22:00,46.89
22,29.12.2022,Czech Rep.,BZN CZ,22:00 - 23:00,31.34
23,29.12.2022,Czech Rep.,BZN CZ,23:00 - 00:00,22.95
0,29.12.2022,Czech Rep.,BZN CZ-DE-SK,00:00 - 01:00,
1,29.12.2022,Czech Rep.,BZN CZ-DE-SK,01:00 - 02:00,
2,29.12.2022,Czech Rep.,BZN CZ-DE-SK,02:00 - 03:00,
3,29.12.2022,Czech Rep.,BZN CZ-DE-SK,03:00 - 04:00,
4,29.12.2022,Czech Rep.,BZN CZ-DE-SK,04:00 - 05:00,
5,29.12.2022,Czech Rep.,BZN CZ-DE-SK,05:00 - 06:00,
6,29.12.2022,Czech Rep.,BZN CZ-DE-SK,06:00 - 07:00,
7,29.12.2022,Czech Rep.,BZN CZ-DE-SK,07:00 - 08:00,
8,29.12.2022,Czech Rep.,BZN CZ-DE-SK,08:00 - 09:00,
9,29.12.2022,Czech Rep.,BZN CZ-DE-SK,09:00 - 10:00,
10,29.12.2022,Czech Rep.,BZN CZ-DE-SK,10:00 - 11:00,
11,29.12.2022,Czech Rep.,BZN CZ-DE-SK,11:00 - 12:00,
12,29.12.2022,Czech Rep.,BZN CZ-DE-SK,12:00 - 13:00,
13,29.12.2022,Czech Rep.,BZN CZ-DE-SK,13:00 - 14:00,
14,29.12.2022,Czech Rep.,BZN CZ-DE-SK,14:00 - 15:00,
15,29.12.2022,Czech Rep.,BZN CZ-DE-SK,15:00 - 16:00,
16,29.12.2022,Czech Rep.,BZN CZ-DE-SK,16:00 - 17:00,
17,29.12.2022,Czech Rep.,BZN CZ-DE-SK,17:00 - 18:00,
18,29.12.2022,Czech Rep.,BZN CZ-DE-SK,18:00 - 19:00,
19,29.12.2022,Czech Rep.,BZN CZ-DE-SK,19:00 - 20:00,
20,29.12.2022,Czech Rep.,BZN CZ-DE-SK,20:00 - 21:00,
21,29.12.2022,Czech Rep.,BZN CZ-DE-SK,21:00 - 22:00,
22,29.12.2022,Czech Rep.,BZN CZ-DE-SK,22:00 - 23:00,
23,29.12.2022,Czech Rep.,BZN CZ-DE-SK,23:00 - 00:00,
0,29.12.2022,Denmark,BZN DK1,00:00 - 01:00,-0.36
1,29.12.2022,Denmark,BZN DK1,01:00 - 02:00,-1.05
2,29.12.2022,Denmark,BZN DK1,02:00 - 03:00,-1.1
3,29.12.2022,Denmark,BZN DK1,03:00 - 04:00,-2.18
4,29.12.2022,Denmark,BZN DK1,04:00 - 05:00,-2.05
5,29.12.2022,Denmark,BZN DK1,05:00 - 06:00,-0.98
6,29.12.2022,Denmark,BZN DK1,06:00 - 07:00,-0.05
7,29.12.2022,Denmark,BZN DK1,07:00 - 08:00,0.09
8,29.12.2022,Denmark,BZN DK1,08:00 - 09:00,8.98
9,29.12.2022,Denmark,BZN DK1,09:00 - 10:00,5.97
10,29.12.2022,Denmark,BZN DK1,10:00 - 11:00,5.28
11,29.12.2022,Denmark,BZN DK1,11:00 - 12:00,4.01
12,29.12.2022,Denmark,BZN DK1,12:00 - 13:00,1.99
13,29.12.2022,Denmark,BZN DK1,13:00 - 14:00,3.4
14,29.12.2022,Denmark,BZN DK1,14:00 - 15:00,19.95
15,29.12.2022,Denmark,BZN DK1,15:00 - 16:00,24.54
16,29.12.2022,Denmark,BZN DK1,16:00 - 17:00,27.2
17,29.12.2022,Denmark,BZN DK1,17:00 - 18:00,34.54
18,29.12.2022,Denmark,BZN DK1,18:00 - 19:00,51.41
19,29.12.2022,Denmark,BZN DK1,19:00 - 20:00,47.94
20,29.12.2022,Denmark,BZN DK1,20:00 - 21:00,26.62
21,29.12.2022,Denmark,BZN DK1,21:00 - 22:00,25.01
22,29.12.2022,Denmark,BZN DK1,22:00 - 23:00,26.31
23,29.12.2022,Denmark,BZN DK1,23:00 - 00:00,21.07
0,29.12.2022,Denmark,BZN DK2,00:00 - 01:00,1.45
1,29.12.2022,Denmark,BZN DK2,01:00 - 02:00,1.43
2,29.12.2022,Denmark,BZN DK2,02:00 - 03:00,0.66
3,29.12.2022,Denmark,BZN DK2,03:00 - 04:00,0.55
4,29.12.2022,Denmark,BZN DK2,04:00 - 05:00,0.44
5,29.12.2022,Denmark,BZN DK2,05:00 - 06:00,0.1
6,29.12.2022,Denmark,BZN DK2,06:00 - 07:00,1.42
7,29.12.2022,Denmark,BZN DK2,07:00 - 08:00,9.92
8,29.12.2022,Denmark,BZN DK2,08:00 - 09:00,31.97
9,29.12.2022,Denmark,BZN DK2,09:00 - 10:00,31.69
10,29.12.2022,Denmark,BZN DK2,10:00 - 11:00,30.72
11,29.12.2022,Denmark,BZN DK2,11:00 - 12:00,29.62
12,29.12.2022,Denmark,BZN DK2,12:00 - 13:00,26.15
13,29.12.2022,Denmark,BZN DK2,13:00 - 14:00,25.25
14,29.12.2022,Denmark,BZN DK2,14:00 - 15:00,24.87
15,29.12.2022,Denmark,BZN DK2,15:00 - 16:00,25.14
16,29.12.2022,Denmark,BZN DK2,16:00 - 17:00,26.6
17,29.12.2022,Denmark,BZN DK2,17:00 - 18:00,34.54
18,29.12.2022,Denmark,BZN DK2,18:00 - 19:00,35.02
19,29.12.2022,Denmark,BZN DK2,19:00 - 20:00,26.46
20,29.12.2022,Denmark,BZN DK2,20:00 - 21:00,25.19
21,29.12.2022,Denmark,BZN DK2,21:00 - 22:00,25.01
22,29.12.2022,Denmark,BZN DK2,22:00 - 23:00,26.31
23,29.12.2022,Denmark,BZN DK2,23:00 - 00:00,21.07
0,29.12.2022,Estonia,BZN EE,00:00 - 01:00,111.81
1,29.12.2022,Estonia,BZN EE,01:00 - 02:00,92.14
2,29.12.2022,Estonia,BZN EE,02:00 - 03:00,34.99
3,29.12.2022,Estonia,BZN EE,03:00 - 04:00,19.37
4,29.12.2022,Estonia,BZN EE,04:00 - 05:00,19.48
5,29.12.2022,Estonia,BZN EE,05:00 - 06:00,70.0
6,29.12.2022,Estonia,BZN EE,06:00 - 07:00,97.31
7,29.12.2022,Estonia,BZN EE,07:00 - 08:00,110.01
8,29.12.2022,Estonia,BZN EE,08:00 - 09:00,102.18
9,29.12.2022,Estonia,BZN EE,09:00 - 10:00,110.03
10,29.12.2022,Estonia,BZN EE,10:00 - 11:00,110.04
11,29.12.2022,Estonia,BZN EE,11:00 - 12:00,129.82
12,29.12.2022,Estonia,BZN EE,12:00 - 13:00,129.9
13,29.12.2022,Estonia,BZN EE,13:00 - 14:00,142.64
14,29.12.2022,Estonia,BZN EE,14:00 - 15:00,115.42
15,29.12.2022,Estonia,BZN EE,15:00 - 16:00,101.53
16,29.12.2022,Estonia,BZN EE,16:00 - 17:00,103.64
17,29.12.2022,Estonia,BZN EE,17:00 - 18:00,105.38
18,29.12.2022,Estonia,BZN EE,18:00 - 19:00,103.48
19,29.12.2022,Estonia,BZN EE,19:00 - 20:00,102.76
20,29.12.2022,Estonia,BZN EE,20:00 - 21:00,105.2
21,29.12.2022,Estonia,BZN EE,21:00 - 22:00,99.9
22,29.12.2022,Estonia,BZN EE,22:00 - 23:00,30.02
23,29.12.2022,Estonia,BZN EE,23:00 - 00:00,22.62
0,29.12.2022,Finland,BZN FI,00:00 - 01:00,111.81
1,29.12.2022,Finland,BZN FI,01:00 - 02:00,92.14
2,29.12.2022,Finland,BZN FI,02:00 - 03:00,34.99
3,29.12.2022,Finland,BZN FI,03:00 - 04:00,19.37
4,29.12.2022,Finland,BZN FI,04:00 - 05:00,19.48
5,29.12.2022,Finland,BZN FI,05:00 - 06:00,70.0
6,29.12.2022,Finland,BZN FI,06:00 - 07:00,97.31
7,29.12.2022,Finland,BZN FI,07:00 - 08:00,110.01
8,29.12.2022,Finland,BZN FI,08:00 - 09:00,91.18
9,29.12.2022,Finland,BZN FI,09:00 - 10:00,46.55
10,29.12.2022,Finland,BZN FI,10:00 - 11:00,106.53
11,29.12.2022,Finland,BZN FI,11:00 - 12:00,29.62
12,29.12.2022,Finland,BZN FI,12:00 - 13:00,26.15
13,29.12.2022,Finland,BZN FI,13:00 - 14:00,25.25
14,29.12.2022,Finland,BZN FI,14:00 - 15:00,24.87
15,29.12.2022,Finland,BZN FI,15:00 - 16:00,25.14
16,29.12.2022,Finland,BZN FI,16:00 - 17:00,26.6
17,29.12.2022,Finland,BZN FI,17:00 - 18:00,33.3
18,29.12.2022,Finland,BZN FI,18:00 - 19:00,27.21
19,29.12.2022,Finland,BZN FI,19:00 - 20:00,26.46
20,29.12.2022,Finland,BZN FI,20:00 - 21:00,25.19
21,29.12.2022,Finland,BZN FI,21:00 - 22:00,25.01
22,29.12.2022,Finland,BZN FI,22:00 - 23:00,26.31
23,29.12.2022,Finland,BZN FI,23:00 - 00:00,21.07
0,29.12.2022,France,BZN FR,00:00 - 01:00,0.13
1,29.12.2022,France,BZN FR,01:00 - 02:00,0.01
2,29.12.2022,France,BZN FR,02:00 - 03:00,-0.05
3,29.12.2022,France,BZN FR,03:00 - 04:00,-1.44
4,29.12.2022,France,BZN FR,04:00 - 05:00,-1.18
5,29.12.2022,France,BZN FR,05:00 - 06:00,-0.04
6,29.12.2022,France,BZN FR,06:00 - 07:00,1.07
7,29.12.2022,France,BZN FR,07:00 - 08:00,4.88
8,29.12.2022,France,BZN FR,08:00 - 09:00,21.97
9,29.12.2022,France,BZN FR,09:00 - 10:00,36.0
10,29.12.2022,France,BZN FR,10:00 - 11:00,42.27
11,29.12.2022,France,BZN FR,11:00 - 12:00,44.57
12,29.12.2022,France,BZN FR,12:00 - 13:00,49.02
13,29.12.2022,France,BZN FR,13:00 - 14:00,38.77
14,29.12.2022,France,BZN FR,14:00 - 15:00,44.82
15,29.12.2022,France,BZN FR,15:00 - 16:00,51.12
16,29.12.2022,France,BZN FR,16:00 - 17:00,54.7
17,29.12.2022,France,BZN FR,17:00 - 18:00,60.67
18,29.12.2022,France,BZN FR,18:00 - 19:00,72.28
19,29.12.2022,France,BZN FR,19:00 - 20:00,68.39
20,29.12.2022,France,BZN FR,20:00 - 21:00,54.18
21,29.12.2022,France,BZN FR,21:00 - 22:00,47.42
22,29.12.2022,France,BZN FR,22:00 - 23:00,41.15
23,29.12.2022,France,BZN FR,23:00 - 00:00,25.91
0,29.12.2022,Georgia,BZN GE,00:00 - 01:00,
1,29.12.2022,Georgia,BZN GE,01:00 - 02:00,
2,29.12.2022,Georgia,BZN GE,02:00 - 03:00,
3,29.12.2022,Georgia,BZN GE,03:00 - 04:00,
4,29.12.2022,Georgia,BZN GE,04:00 - 05:00,
5,29.12.2022,Georgia,BZN GE,05:00 - 06:00,
6,29.12.2022,Georgia,BZN GE,06:00 - 07:00,
7,29.12.2022,Georgia,BZN GE,07:00 - 08:00,
8,29.12.2022,Georgia,BZN GE,08:00 - 09:00,
9,29.12.2022,Georgia,BZN GE,09:00 - 10:00,
10,29.12.2022,Georgia,BZN GE,10:00 - 11:00,
11,29.12.2022,Georgia,BZN GE,11:00 - 12:00,
12,29.12.2022,Georgia,BZN GE,12:00 - 13:00,
13,29.12.2022,Georgia,BZN GE,13:00 - 14:00,
14,29.12.2022,Georgia,BZN GE,14:00 - 15:00,
15,29.12.2022,Georgia,BZN GE,15:00 - 16:00,
16,29.12.2022,Georgia,BZN GE,16:00 - 17:00,
17,29.12.2022,Georgia,BZN GE,17:00 - 18:00,
18,29.12.2022,Georgia,BZN GE,18:00 - 19:00,
19,29.12.2022,Georgia,BZN GE,19:00 - 20:00,
20,29.12.2022,Georgia,BZN GE,20:00 - 21:00,
21,29.12.2022,Georgia,BZN GE,21:00 - 22:00,
22,29.12.2022,Georgia,BZN GE,22:00 - 23:00,
23,29.12.2022,Georgia,BZN GE,23:00 - 00:00,
0,29.12.2022,Germany,BZN DE-LU,00:00 - 01:00,-1.01
1,29.12.2022,Germany,BZN DE-LU,01:00 - 02:00,-1.05
2,29.12.2022,Germany,BZN DE-LU,02:00 - 03:00,-1.1
3,29.12.2022,Germany,BZN DE-LU,03:00 - 04:00,-2.18
4,29.12.2022,Germany,BZN DE-LU,04:00 - 05:00,-2.05
5,29.12.2022,Germany,BZN DE-LU,05:00 - 06:00,-0.98
6,29.12.2022,Germany,BZN DE-LU,06:00 - 07:00,-0.05
7,29.12.2022,Germany,BZN DE-LU,07:00 - 08:00,0.09
8,29.12.2022,Germany,BZN DE-LU,08:00 - 09:00,8.98
9,29.12.2022,Germany,BZN DE-LU,09:00 - 10:00,5.97
10,29.12.2022,Germany,BZN DE-LU,10:00 - 11:00,5.28
11,29.12.2022,Germany,BZN DE-LU,11:00 - 12:00,4.01
12,29.12.2022,Germany,BZN DE-LU,12:00 - 13:00,1.99
13,29.12.2022,Germany,BZN DE-LU,13:00 - 14:00,3.4
14,29.12.2022,Germany,BZN DE-LU,14:00 - 15:00,19.95
15,29.12.2022,Germany,BZN DE-LU,15:00 - 16:00,24.54
16,29.12.2022,Germany,BZN DE-LU,16:00 - 17:00,27.2
17,29.12.2022,Germany,BZN DE-LU,17:00 - 18:00,34.54
18,29.12.2022,Germany,BZN DE-LU,18:00 - 19:00,51.41
19,29.12.2022,Germany,BZN DE-LU,19:00 - 20:00,47.94
20,29.12.2022,Germany,BZN DE-LU,20:00 - 21:00,26.62
21,29.12.2022,Germany,BZN DE-LU,21:00 - 22:00,25.01
22,29.12.2022,Germany,BZN DE-LU,22:00 - 23:00,26.31
23,29.12.2022,Germany,BZN DE-LU,23:00 - 00:00,21.07
0,29.12.2022,Germany,BZN CZ-DE-SK,00:00 - 01:00,
1,29.12.2022,Germany,BZN CZ-DE-SK,01:00 - 02:00,
2,29.12.2022,Germany,BZN CZ-DE-SK,02:00 - 03:00,
3,29.12.2022,Germany,BZN CZ-DE-SK,03:00 - 04:00,
4,29.12.2022,Germany,BZN CZ-DE-SK,04:00 - 05:00,
5,29.12.2022,Germany,BZN CZ-DE-SK,05:00 - 06:00,
6,29.12.2022,Germany,BZN CZ-DE-SK,06:00 - 07:00,
7,29.12.2022,Germany,BZN CZ-DE-SK,07:00 - 08:00,
8,29.12.2022,Germany,BZN CZ-DE-SK,08:00 - 09:00,
9,29.12.2022,Germany,BZN CZ-DE-SK,09:00 - 10:00,
10,29.12.2022,Germany,BZN CZ-DE-SK,10:00 - 11:00,
11,29.12.2022,Germany,BZN CZ-DE-SK,11:00 - 12:00,
12,29.12.2022,Germany,BZN CZ-DE-SK,12:00 - 13:00,
13,29.12.2022,Germany,BZN CZ-DE-SK,13:00 - 14:00,
14,29.12.2022,Germany,BZN CZ-DE-SK,14:00 - 15:00,
15,29.12.2022,Germany,BZN CZ-DE-SK,15:00 - 16:00,
16,29.12.2022,Germany,BZN CZ-DE-SK,16:00 - 17:00,
17,29.12.2022,Germany,BZN CZ-DE-SK,17:00 - 18:00,
18,29.12.2022,Germany,BZN CZ-DE-SK,18:00 - 19:00,
19,29.12.2022,Germany,BZN CZ-DE-SK,19:00 - 20:00,
20,29.12.2022,Germany,BZN CZ-DE-SK,20:00 - 21:00,
21,29.12.2022,Germany,BZN CZ-DE-SK,21:00 - 22:00,
22,29.12.2022,Germany,BZN CZ-DE-SK,22:00 - 23:00,
23,29.12.2022,Germany,BZN CZ-DE-SK,23:00 - 00:00,
0,29.12.2022,Germany,BZN DE-AT-LU,00:00 - 01:00,
1,29.12.2022,Germany,BZN DE-AT-LU,01:00 - 02:00,
2,29.12.2022,Germany,BZN DE-AT-LU,02:00 - 03:00,
3,29.12.2022,Germany,BZN DE-AT-LU,03:00 - 04:00,
4,29.12.2022,Germany,BZN DE-AT-LU,04:00 - 05:00,
5,29.12.2022,Germany,BZN DE-AT-LU,05:00 - 06:00,
6,29.12.2022,Germany,BZN DE-AT-LU,06:00 - 07:00,
7,29.12.2022,Germany,BZN DE-AT-LU,07:00 - 08:00,
8,29.12.2022,Germany,BZN DE-AT-LU,08:00 - 09:00,
9,29.12.2022,Germany,BZN DE-AT-LU,09:00 - 10:00,
10,29.12.2022,Germany,BZN DE-AT-LU,10:00 - 11:00,
11,29.12.2022,Germany,BZN DE-AT-LU,11:00 - 12:00,
12,29.12.2022,Germany,BZN DE-AT-LU,12:00 - 13:00,
13,29.12.2022,Germany,BZN DE-AT-LU,13:00 - 14:00,
14,29.12.2022,Germany,BZN DE-AT-LU,14:00 - 15:00,
15,29.12.2022,Germany,BZN DE-AT-LU,15:00 - 16:00,
16,29.12.2022,Germany,BZN DE-AT-LU,16:00 - 17:00,
17,29.12.2022,Germany,BZN DE-AT-LU,17:00 - 18:00,
18,29.12.2022,Germany,BZN DE-AT-LU,18:00 - 19:00,
19,29.12.2022,Germany,BZN DE-AT-LU,19:00 - 20:00,
20,29.12.2022,Germany,BZN DE-AT-LU,20:00 - 21:00,
21,29.12.2022,Germany,BZN DE-AT-LU,21:00 - 22:00,
22,29.12.2022,Germany,BZN DE-AT-LU,22:00 - 23:00,
23,29.12.2022,Germany,BZN DE-AT-LU,23:00 - 00:00,
0,29.12.2022,Greece,BZN GR,00:00 - 01:00,198.41
1,29.12.2022,Greece,BZN GR,01:00 - 02:00,186.0
2,29.12.2022,Greece,BZN GR,02:00 - 03:00,176.85
3,29.12.2022,Greece,BZN GR,03:00 - 04:00,174.85
4,29.12.2022,Greece,BZN GR,04:00 - 05:00,179.17
5,29.12.2022,Greece,BZN GR,05:00 - 06:00,274.2
6,29.12.2022,Greece,BZN GR,06:00 - 07:00,362.65
7,29.12.2022,Greece,BZN GR,07:00 - 08:00,346.65
8,29.12.2022,Greece,BZN GR,08:00 - 09:00,272.6
9,29.12.2022,Greece,BZN GR,09:00 - 10:00,255.19
10,29.12.2022,Greece,BZN GR,10:00 - 11:00,207.82
11,29.12.2022,Greece,BZN GR,11:00 - 12:00,197.32
12,29.12.2022,Greece,BZN GR,12:00 - 13:00,189.27
13,29.12.2022,Greece,BZN GR,13:00 - 14:00,187.17
14,29.12.2022,Greece,BZN GR,14:00 - 15:00,195.01
15,29.12.2022,Greece,BZN GR,15:00 - 16:00,270.0
16,29.12.2022,Greece,BZN GR,16:00 - 17:00,362.75
17,29.12.2022,Greece,BZN GR,17:00 - 18:00,352.65
18,29.12.2022,Greece,BZN GR,18:00 - 19:00,284.29
19,29.12.2022,Greece,BZN GR,19:00 - 20:00,304.58
20,29.12.2022,Greece,BZN GR,20:00 - 21:00,276.59
21,29.12.2022,Greece,BZN GR,21:00 - 22:00,217.11
22,29.12.2022,Greece,BZN GR,22:00 - 23:00,214.3
23,29.12.2022,Greece,BZN GR,23:00 - 00:00,272.23
0,29.12.2022,Hungary,BZN HU,00:00 - 01:00,11.6
1,29.12.2022,Hungary,BZN HU,01:00 - 02:00,10.82
2,29.12.2022,Hungary,BZN HU,02:00 - 03:00,9.63
3,29.12.2022,Hungary,BZN HU,03:00 - 04:00,6.5
4,29.12.2022,Hungary,BZN HU,04:00 - 05:00,7.82
5,29.12.2022,Hungary,BZN HU,05:00 - 06:00,9.83
6,29.12.2022,Hungary,BZN HU,06:00 - 07:00,11.88
7,29.12.2022,Hungary,BZN HU,07:00 - 08:00,44.02
8,29.12.2022,Hungary,BZN HU,08:00 - 09:00,58.12
9,29.12.2022,Hungary,BZN HU,09:00 - 10:00,64.67
10,29.12.2022,Hungary,BZN HU,10:00 - 11:00,59.05
11,29.12.2022,Hungary,BZN HU,11:00 - 12:00,67.22
12,29.12.2022,Hungary,BZN HU,12:00 - 13:00,67.18
13,29.12.2022,Hungary,BZN HU,13:00 - 14:00,73.23
14,29.12.2022,Hungary,BZN HU,14:00 - 15:00,69.57
15,29.12.2022,Hungary,BZN HU,15:00 - 16:00,74.7
16,29.12.2022,Hungary,BZN HU,16:00 - 17:00,105.02
17,29.12.2022,Hungary,BZN HU,17:00 - 18:00,86.42
18,29.12.2022,Hungary,BZN HU,18:00 - 19:00,86.94
19,29.12.2022,Hungary,BZN HU,19:00 - 20:00,90.35
20,29.12.2022,Hungary,BZN HU,20:00 - 21:00,84.99
21,29.12.2022,Hungary,BZN HU,21:00 - 22:00,71.26
22,29.12.2022,Hungary,BZN HU,22:00 - 23:00,46.24
23,29.12.2022,Hungary,BZN HU,23:00 - 00:00,24.98
0,29.12.2022,Ireland,BZN IE(SEM),00:00 - 01:00,6.03
1,29.12.2022,Ireland,BZN IE(SEM),01:00 - 02:00,-5.56
2,29.12.2022,Ireland,BZN IE(SEM),02:00 - 03:00,-9.17
3,29.12.2022,Ireland,BZN IE(SEM),03:00 - 04:00,-25.0
4,29.12.2022,Ireland,BZN IE(SEM),04:00 - 05:00,-30.0
5,29.12.2022,Ireland,BZN IE(SEM),05:00 - 06:00,-30.0
6,29.12.2022,Ireland,BZN IE(SEM),06:00 - 07:00,-30.0
7,29.12.2022,Ireland,BZN IE(SEM),07:00 - 08:00,-1.9
8,29.12.2022,Ireland,BZN IE(SEM),08:00 - 09:00,0.0
9,29.12.2022,Ireland,BZN IE(SEM),09:00 - 10:00,30.0
10,29.12.2022,Ireland,BZN IE(SEM),10:00 - 11:00,82.47
11,29.12.2022,Ireland,BZN IE(SEM),11:00 - 12:00,114.19
12,29.12.2022,Ireland,BZN IE(SEM),12:00 - 13:00,126.37
13,29.12.2022,Ireland,BZN IE(SEM),13:00 - 14:00,130.36
14,29.12.2022,Ireland,BZN IE(SEM),14:00 - 15:00,147.74
15,29.12.2022,Ireland,BZN IE(SEM),15:00 - 16:00,163.73
16,29.12.2022,Ireland,BZN IE(SEM),16:00 - 17:00,181.5
17,29.12.2022,Ireland,BZN IE(SEM),17:00 - 18:00,229.0
18,29.12.2022,Ireland,BZN IE(SEM),18:00 - 19:00,336.0
19,29.12.2022,Ireland,BZN IE(SEM),19:00 - 20:00,231.98
20,29.12.2022,Ireland,BZN IE(SEM),20:00 - 21:00,175.83
21,29.12.2022,Ireland,BZN IE(SEM),21:00 - 22:00,170.0
22,29.12.2022,Ireland,BZN IE(SEM),22:00 - 23:00,128.16
23,29.12.2022,Ireland,BZN IE(SEM),23:00 - 00:00,55.0
0,29.12.2022,Italy,BZN IT-Brindisi,00:00 - 01:00,
1,29.12.2022,Italy,BZN IT-Brindisi,01:00 - 02:00,
2,29.12.2022,Italy,BZN IT-Brindisi,02:00 - 03:00,
3,29.12.2022,Italy,BZN IT-Brindisi,03:00 - 04:00,
4,29.12.2022,Italy,BZN IT-Brindisi,04:00 - 05:00,
5,29.12.2022,Italy,BZN IT-Brindisi,05:00 - 06:00,
6,29.12.2022,Italy,BZN IT-Brindisi,06:00 - 07:00,
7,29.12.2022,Italy,BZN IT-Brindisi,07:00 - 08:00,
8,29.12.2022,Italy,BZN IT-Brindisi,08:00 - 09:00,
9,29.12.2022,Italy,BZN IT-Brindisi,09:00 - 10:00,
10,29.12.2022,Italy,BZN IT-Brindisi,10:00 - 11:00,
11,29.12.2022,Italy,BZN IT-Brindisi,11:00 - 12:00,
12,29.12.2022,Italy,BZN IT-Brindisi,12:00 - 13:00,
13,29.12.2022,Italy,BZN IT-Brindisi,13:00 - 14:00,
14,29.12.2022,Italy,BZN IT-Brindisi,14:00 - 15:00,
15,29.12.2022,Italy,BZN IT-Brindisi,15:00 - 16:00,
16,29.12.2022,Italy,BZN IT-Brindisi,16:00 - 17:00,
17,29.12.2022,Italy,BZN IT-Brindisi,17:00 - 18:00,
18,29.12.2022,Italy,BZN IT-Brindisi,18:00 - 19:00,
19,29.12.2022,Italy,BZN IT-Brindisi,19:00 - 20:00,
20,29.12.2022,Italy,BZN IT-Brindisi,20:00 - 21:00,
21,29.12.2022,Italy,BZN IT-Brindisi,21:00 - 22:00,
22,29.12.2022,Italy,BZN IT-Brindisi,22:00 - 23:00,
23,29.12.2022,Italy,BZN IT-Brindisi,23:00 - 00:00,
0,29.12.2022,Italy,BZN IT-Calabria,00:00 - 01:00,198.41
1,29.12.2022,Italy,BZN IT-Calabria,01:00 - 02:00,186.0
2,29.12.2022,Italy,BZN IT-Calabria,02:00 - 03:00,147.0
3,29.12.2022,Italy,BZN IT-Calabria,03:00 - 04:00,113.74
4,29.12.2022,Italy,BZN IT-Calabria,04:00 - 05:00,119.0
5,29.12.2022,Italy,BZN IT-Calabria,05:00 - 06:00,186.0
6,29.12.2022,Italy,BZN IT-Calabria,06:00 - 07:00,198.41
7,29.12.2022,Italy,BZN IT-Calabria,07:00 - 08:00,255.19
8,29.12.2022,Italy,BZN IT-Calabria,08:00 - 09:00,260.0
9,29.12.2022,Italy,BZN IT-Calabria,09:00 - 10:00,255.19
10,29.12.2022,Italy,BZN IT-Calabria,10:00 - 11:00,207.82
11,29.12.2022,Italy,BZN IT-Calabria,11:00 - 12:00,197.32
12,29.12.2022,Italy,BZN IT-Calabria,12:00 - 13:00,189.27
13,29.12.2022,Italy,BZN IT-Calabria,13:00 - 14:00,187.17
